,Aut Control 01,Aut Control 02,Aut Control 03,Aut Control 04,Aut Control 05,Aut Control 06,Aut Control 07,Aut Control 08,Aut Control 09,Aut Control 10,Aut Control 11,Aut Control 12,Aut Control 13,Aut Control 14,Aut Control 15,Aut Control 16,Aut Control 17,Aut Control 18,Aut Control 19,Aut Control 20,Aut Control 21,Aut Control 45,Aut Control 46,Aut Control 47,Aut Control 48,Aut Control 49,Aut Control 50,Aut Control 51,Aut Control 52,Aut Control 53,Aut Control 54,Aut Control 55,Aut Control 56,Aut Control 57,Aut Control 58,Aut Control 59,Aut Control 60,Aut Control 61,Aut Control 62,Aut Control 63,Autism 22,Autism 23,Autism 24,Autism 25,Autism 26,Autism 27,Autism 28,Autism 29,Autism 30,Autism 31,Autism 32,Autism 33,Autism 34,Autism 35,Autism 36,Autism 37,Autism 38,Autism 39,Autism 40,Autism 41,Autism 42,Autism 43,Autism 44,Autism 64,Autism 65,Autism 66,Autism 67,Autism 68,Autism 69,Autism 70,Autism 71,Autism 72,Autism 73,Autism 74,Autism 75,Autism 76,Autism 77,Autism 78,Autism 79,Autism 80,Autism 81,Autism 82,Autism 83
D-sorbitol,-0.0569681941763618,-0.0022798141160384,-0.0750713355549091,-0.00042416621146049995,-0.006369704370935,-0.0013994554935704,-0.0078288288776724,-0.0022687211495298,-0.0115333044306352,-0.0024111217345356,-0.0010734607829358,-0.0068699368810948,-0.0351344871942478,-0.0061647211257228,-4.964186691792057e-05,-1.0496212933006348e-05,-0.0039324189240882,-0.0181003598194294,-0.0098301086256542,0.0,0.0,-0.0530490858302316,-0.0725006790644321,-0.012458734828641243,-0.0086986312415396,-0.0277520190883906,-0.0154888774601824,-0.0236708806300512,-0.00027571567337412046,-0.032703668633658645,-1.6575303314054906e-06,-0.01868730366734149,-0.03732345858943155,-0.08242764932165605,-0.0044655408911586,-8.9887435535039e-05,-3.6041504417272284e-07,-0.0293022762075646,-0.04662113681850395,-0.04202034075127953,0.0,-0.0115802927372208,-0.0514600979055728,0.0,-0.0003491169260896,-0.054225068773977,-0.0024495266942814,-0.0033069917050112,-0.0036416795844388,-0.0067329194219142,0.0,-0.0435637452059764,0.0,-0.0039916192163758,-7.388411890961182e-05,0.0,-0.0030405598880054,-0.0550006623785096,-0.020234519594959,-0.0427923880960114,-0.006177190432335,-0.047942026281692,0.0,-0.01494859903583444,-1.9880334289374452e-06,-0.0312797947456144,-0.017031619142374,-0.033595460046914404,-0.02014878794568791,-0.037257325561941,-0.026519637037465286,-4.161211633559164e-07,-0.04599336783146307,-0.0345753261203266,-0.05494496325958535,-0.017643124511417276,-0.03867640424847739,-5.312603623912696e-07,-8.20958993274183e-07,-0.07069081185456205,-0.010140758364397831,-1.3165835706224948e-06,-0.0160581178058774
D-sorbitol 6-phosphate,-3.557433646484823e-07,-0.0001401112632424,-0.0001095134560298,-0.0001461427835188,-1.624943097977785e-07,-1.154201744943202e-07,-1.3410139537615666e-07,-1.143424591970367e-07,-1.0982340767449566e-07,-1.3917825871448046e-07,-1.5562029649923902e-07,0.0,-4.259267859329254e-05,-1.9414395143686402e-07,-0.0001416494438649,0.0,-1.3744894744045445e-07,-1.774905259713117e-07,-1.60041899230791e-07,-1.228403666365e-07,-1.350136500631573e-07,0.0,-1.0495820110250869e-07,-1.1596132815638241e-07,-7.527212494845938e-05,-7.162764239394056e-05,0.0,0.0,-1.961947642251883e-05,-1.0764486835590272e-07,-3.999137944038145e-07,-1.7592433650945766e-07,-1.0897034645032123e-07,-2.186361312159996e-05,-1.0232242662218565e-07,-1.3139990621445437e-07,-1.988099897367048e-05,0.0,-1.1510453504558993e-07,-1.0882188806688705e-07,-1.270087081420136e-07,-1.9122422755992213e-07,-2.645963618551567e-07,-2.3530992703833717e-07,-2.0800374071322765e-07,-0.0002755096341832,-1.3438431031695206e-07,-1.3271077229306032e-07,-1.5049946067549938e-07,-2.442483470323565e-07,-1.0514850162766777e-07,-3.2443025607554573e-07,-3.142486342207212e-07,-1.659891375950281e-07,-1.359165298146624e-07,-2.343405775965506e-07,-1.0019580150050941e-07,-2.3076798517491277e-07,0.0,-1.5051650554806814e-07,-0.000244473152158,-2.889086556604671e-07,-1.637004224455646e-07,-1.5104247636243096e-07,-5.202270497603189e-07,-1.0324134659092837e-07,0.0,-1.027238349946412e-07,-1.362769988899648e-07,0.0,-3.868662354571239e-05,-1.062284644371348e-07,-1.0474297172620805e-07,0.0,-1.312597450472905e-07,-1.7615629792394692e-07,-7.055739258499551e-05,-1.3250217981301882e-07,-2.007908963253212e-07,-2.397389830185022e-05,-1.279083089679575e-07,-3.061200051690507e-07,0.0
D-tagatofuranose 6-phosphate,-0.0569681941763618,-0.0022798141160384,-0.0753994740208362,-0.0008622843392654,-0.006369704370935,-0.0011945322762994,-0.0078288288776724,-0.0022687211495298,-0.0115333044306352,-0.0024111217345356,-0.0010734607829358,-0.0068699368810948,-0.0351344871942478,-0.0061647211257228,-0.0002830366717966,-1.0496212933006348e-05,-0.0039324189240882,-0.0181003598194294,-0.0098301086256542,0.0,0.0,-0.0530490858302316,-0.072500788398815,-0.0124588520782564,-0.0086986312415396,-0.0277520190883906,-0.0154888774601824,-0.0236708806300512,-0.000275871520509,-0.0327037791237554,-2.0911454806392596e-06,-0.018687490143181,-0.0373235703363194,-0.0824279506375286,-0.0036697512293996,-9.002726651695623e-05,-4.706620695904565e-07,-0.0293022762075646,-0.0466212575246572,-0.042020455720076,0.0,-0.0115802927372208,-0.0514600979055728,0.0,-0.0003491169260896,-0.055051107602772,-0.0024495266942814,-0.0033069917050112,-0.0036416795844388,-0.0067329194219142,0.0,-0.0435637452059764,0.0,-0.0039916192163758,-7.388411890961182e-05,0.0,-0.0030405598880054,-0.0550006623785096,-0.020234519594959,-0.0427923880960114,-0.006177190432335,-0.047942026281692,0.0,-0.0149487567336488,-2.542002379176895e-06,-0.0312797947456144,-0.017031619142374,-0.033595565264441,-0.0201489332516766,-0.037257325561941,-0.0266354521041682,-5.298787850749961e-07,-0.0459934758838186,-0.0345753261203266,-0.0549451029737234,-0.0176433079096188,-0.0386767152454256,-6.73892593841218e-07,-1.0380297149594622e-06,-0.0706909764228328,-0.0101408954235276,-1.6511168329455622e-06,-0.0160581178058774
D-tagaturonate,0.060804045765542,0.0025602417429522,0.0775554470376501,0.0010087324761039,0.015720237629803,0.0074134769977714,0.008407706378099,0.0094521494425178,0.0122033508103914,0.0212447802978022,0.0139085637875424,0.0068699368810948,0.0358700211282864,0.0062320511186674,0.0004250450009821,0.0216477462189524,0.0041470544836034,0.018164014510044,0.0098713951906592,0.0009891609543606,5.043200838004665e-07,0.0530497548451714,0.07250167629318151,0.012566986323012357,0.0115337336636184,0.0862797168250034,0.0154894771679006,0.0236719117130048,0.06537610017109588,0.03285675803482616,1.4271388397230176e-05,0.08322205103837292,0.037324164888332845,0.08388689997669053,0.0036699558742528,9.217447118789663e-05,4.0736157228220695e-05,0.0837467868974628,0.046622445552470845,0.04354889008774807,4.742377433731118e-07,0.013556075535366,0.0516601913236898,8.11886428866861e-07,0.000349854286647,0.0553270547449898,0.0024500380343396,0.003307464558508,0.0036422078973068,0.0073602103228094,0.0430710490599388,0.0435840417208696,1.0664357157910343e-06,0.0040180864596784,0.0049587186323458,7.990597945998359e-07,0.0030407602796084,0.0849926283338632,0.020234519594959,0.0501339951750254,1.2264310451418372,0.0479430273729098,0.0002645975730932,0.01699505188982956,0.32132309697184636,0.0313826865171158,0.1257974859280298,0.03660506503225559,0.02059788878352349,0.0372584350173962,0.02702559618104931,2.967875416822605e-05,0.046131243174040125,0.0347082876425008,0.054947263951352444,0.017644773856446323,0.038820432143313814,0.006986083024137813,6.569034078802954e-06,0.07074217750465354,0.010143514357288169,1.3880676549765152e-05,0.0160589409577376
D-threitol,0.0,0.0,-0.0001093794886423,-0.0001460393759349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001415183358983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0495820110250869e-07,-1.1596132815638241e-07,0.0,0.0,0.0,0.0,-1.4559127527956766e-07,-1.0764486835590272e-07,-3.999137944038145e-07,-1.7592433650945766e-07,-1.0897034645032123e-07,-1.0043862413319163e-07,0.0,-1.3139990621445437e-07,-1.0668884146792673e-07,0.0,-1.1510453504558993e-07,-1.0882188806688705e-07,0.0,0.0,0.0,0.0,0.0,-0.000275346276265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5104247636243096e-07,-5.202270497603189e-07,0.0,0.0,-1.027238349946412e-07,-1.362769988899648e-07,0.0,-3.868662354571239e-05,-1.062284644371348e-07,-1.0474297172620805e-07,0.0,-1.312597450472905e-07,-1.7615629792394692e-07,-1.0366564940880361e-07,-1.3250217981301882e-07,-2.007908963253212e-07,-1.529915525420708e-07,-1.279083089679575e-07,-3.061200051690507e-07,0.0
D-threo-isocitrate,-0.231728975425046,-0.011534067969503,-0.3036467729126524,-0.0037762796414722998,-0.03483454758578611,-0.0118277950337038,-0.032150675986281796,-0.0162617284309114,-0.0468048307881934,-0.0291249739389519,-0.017814336517696698,-0.027481423098696403,-0.1414373173849266,-0.024730126131862602,-0.0018032291573332182,-0.022034968344240017,-0.0161349329104315,-0.07551674899412542,-0.039364223853668306,-0.0009906507606144937,-2.0875959987667865e-06,-0.21222712935902982,-0.29002045125448506,-0.04994423381674571,-0.037780171638134,-0.1697150383169856,-0.06206552899357721,-0.0946845536031584,-0.06628311256406566,-0.13098674911083022,-6.037718729951498e-05,-0.1393252180623164,-0.1492955200014746,-0.3313281887885813,-0.017465235746873198,-0.0004669700211362702,-0.00012706927599949214,-0.17168150894642797,-0.1864868891479891,-0.16963799040044733,-1.967612551611963e-06,-0.0483020412004118,-0.2060464696016055,-6.273342904190467e-06,-0.0014009205144339,-0.22020717427793013,-0.009800013445868498,-0.0132307037709781,-0.014570191968688,-0.0275656478142503,-0.043204701532790615,-0.1742889937208299,-9.753004172967893e-06,-0.015998727046771,-0.005182236283638333,-6.9521113336762315e-06,-0.012342984258663599,-0.2499994383801254,-0.08093915612558761,-0.1785147954970149,-1.2458439337906322,-0.1917755271026244,-0.0002677565083954702,-0.061869579118739325,-0.32133372624463075,-0.1252228090116588,-0.1768923433551518,-0.13741080208409218,-0.08107050298247728,-0.1490412354193742,-0.10693961873454971,-4.5246394194509717e-05,-0.18411228770048288,-0.13846023929032042,-0.21983105913872827,-0.07057572917642804,-0.15500401310428463,-0.007080854684075441,-9.692536617419314e-05,-0.2829744409045012,-0.040580189886987236,-0.00022553142357382842,-0.06429529747785831
D-xylulose,-0.0355755910774861,-0.0035241959412405,-0.0407987856980505,-0.0007499928079208,-0.0113980290884761,-0.0099730554303358,-0.0058409566624383,-0.0063063605648758,-0.0094217021524294,-0.0118415720481678,-0.009557927839444,-0.003435910922061,-0.0189405122145376,-0.0032954906976944,-0.00023813581727,-0.0110017398527205,-0.0051465263281105,-0.0183766387996787,-0.0058331966668118,-0.0006745218917895,-0.0064198142274612,-0.0270725246707355,-0.0362587861037445,-0.0063321858301575,-0.0074046983990926,-0.0441912824705411,-0.0084212098950392,-0.0131510788347198,-0.03328843056216,-0.0168062686264997,-0.00252518029272,-0.0093649337698147,-0.0186621355410689,-0.0431438801806946,-0.003139871391538,-9.812614987179308e-05,-0.00029736801283,-0.042275068208309,-0.0241393257301135,-0.0227569646556831,-0.0001992167241727,-0.0118147444236646,-0.0258332029233469,-3.2407439281442275e-06,-0.0001768598209872,-0.0275269665217186,-0.0015155544998189,-0.0016549101147538,-0.0018226352865765,-0.0036835644170057,-0.0267556637279087,-0.0221968412746439,-5.031390116247488e-06,-0.0022034042879001,-0.0026256172942708,-0.0091935468196168,-0.0020988515750105,-0.0500267863185626,-0.0138519054693599,-0.0831125581146522,-0.6134118715743625,-0.0239748481483017,-0.0001339413474821,-0.0080780795219211,-0.1606617917284978,-0.0160846736858188,-0.0636332298592157,-0.0207086439444218,-0.012348832883611,-0.0186346293667756,-0.0137268097957339,-0.0010340453183098,-0.0230817247164155,-0.0195851700365882,-0.0278079261410284,-0.0102609803720999,-0.0194164799570683,-0.0040688563714623,-0.0010285441367525,-0.0355056366452623,-0.0078941562390695,-0.0006930533184124,-0.0083612774419601
D-xylulose 5-phosphate,0.20252062935739124,0.0177423260528414,0.2404127583770637,0.0050404338506346005,0.050823551437761724,0.04418778773763404,0.032311235780838804,0.025481892830143252,0.05220492906555102,0.0412576511018435,0.0351499956281459,0.020613990026992546,0.11162322325724394,0.019492291752234613,0.0023226457484298,0.03319895043523797,0.02739002534148788,0.09934545718780688,0.034039875397622356,0.0023837355050252583,0.032098883597145175,0.1618456537137126,0.2175442764893725,0.03778314863578476,0.03876352156899926,0.17651371690209217,0.049815185616298184,0.0775898034056707,0.10152774621534894,0.10023111494225191,0.012560627742954883,0.12067947513128112,0.11197274008426235,0.25496121531293403,0.017534084660472897,0.0005301685152122259,0.0014846139247078713,0.17156602630083506,0.14374555937900416,0.1332615472830023,0.0009959057460419646,0.06288741432908532,0.15469545310165958,1.4877668640448097e-05,0.0010581000063089117,0.1670875002499792,0.0086602674845425,0.009927602406869743,0.010933372792492624,0.021156062558920885,0.09064089975949802,0.1327426394823173,2.2859693088406863e-05,0.012985244544455894,0.008280402916107033,0.04596614416063957,0.011924473649330504,0.2476420005820112,0.07937645945384077,0.44429917254046425,1.8504319331694317,0.1438437325368394,0.00040500141875648586,0.04989585997658769,0.48199383649060956,0.09596044093534727,0.2179160920816094,0.11732310755548268,0.07136241114837012,0.11179528830131576,0.08184837591685218,0.005189544849226907,0.13826843217753915,0.11507073871455846,0.16650041925327824,0.060097148845048985,0.11648651058107692,0.013348732321567474,0.00512700123093654,0.2128496586642308,0.04453300632125455,0.0033023004050235344,0.049823772126745665
DIMBOA,0.0,0.0,0.0001093794886423,0.0001460393759349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001415183358983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0495820110250869e-07,1.1596132815638241e-07,0.0,0.0,0.0,0.0,1.4559127527956766e-07,1.0764486835590272e-07,3.999137944038145e-07,1.7592433650945766e-07,1.0897034645032123e-07,1.0043862413319163e-07,0.0,1.3139990621445437e-07,1.0668884146792673e-07,0.0,1.1510453504558993e-07,1.0882188806688705e-07,0.0,0.0,0.0,0.0,0.0,0.000275346276265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5104247636243096e-07,5.202270497603189e-07,0.0,0.0,1.027238349946412e-07,1.362769988899648e-07,0.0,3.868662354571239e-05,1.062284644371348e-07,1.0474297172620805e-07,0.0,1.312597450472905e-07,1.7615629792394692e-07,1.0366564940880361e-07,1.3250217981301882e-07,2.007908963253212e-07,1.529915525420708e-07,1.279083089679575e-07,3.061200051690507e-07,0.0
DIMBOA-beta-D-glucoside,0.0,0.0,-0.0001093794886423,-0.0001460393759349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001415183358983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0495820110250869e-07,-1.1596132815638241e-07,0.0,0.0,0.0,0.0,-1.4559127527956766e-07,-1.0764486835590272e-07,-3.999137944038145e-07,-1.7592433650945766e-07,-1.0897034645032123e-07,-1.0043862413319163e-07,0.0,-1.3139990621445437e-07,-1.0668884146792673e-07,0.0,-1.1510453504558993e-07,-1.0882188806688705e-07,0.0,0.0,0.0,0.0,0.0,-0.000275346276265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5104247636243096e-07,-5.202270497603189e-07,0.0,0.0,-1.027238349946412e-07,-1.362769988899648e-07,0.0,-3.868662354571239e-05,-1.062284644371348e-07,-1.0474297172620805e-07,0.0,-1.312597450472905e-07,-1.7615629792394692e-07,-1.0366564940880361e-07,-1.3250217981301882e-07,-2.007908963253212e-07,-1.529915525420708e-07,-1.279083089679575e-07,-3.061200051690507e-07,0.0
E-pyridine-3-aldoxime,0.0,0.0,0.0,0.0,0.0,-0.0001024616086355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.558010140811028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.027701101774118e-07,-1.153171845975512e-07,0.0,0.0,0.0,0.0,-1.4046334547180478e-07,-1.0622225416825279e-07,-3.830631169888373e-07,-1.7064858500082113e-07,-1.0758207567893163e-07,0.0,-0.0003978948308794,-1.271843683630629e-07,-1.0490974949302326e-07,0.0,-1.1230372591894601e-07,-1.0574843390189125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.477148073599119e-07,-5.033560995207531e-07,0.0,0.0,-1.0147698914319681e-07,-1.3176250403219036e-07,0.0,-1.2240196706515314e-07,-1.0246388579616235e-07,-1.0308827983149821e-07,0.0,-1.270325485553425e-07,-1.7253534614079057e-07,0.0,-1.2743715399455406e-07,-1.9265098364534227e-07,-1.4720319337606964e-07,-1.2333289856851844e-07,-2.919133765920423e-07,0.0
FAD,0.035578345966432,0.0036645280786372,0.0407358517330157,0.0031754772511293997,0.011398951720810799,0.0105222253896321,0.0060193277520489,0.0063069234824891,0.009487060598129399,0.0121597282413437,0.0095586398917298,0.0034361801493008,0.018983380702887902,0.0032963660350557,-0.00019950858327951793,0.0110018471539403,0.005147012998667599,0.018377391831245198,0.005833837039051001,0.0006749852810216365,0.006420289089024163,0.0271065845188278,0.036258259124648064,0.006518667935598814,0.0076815743243892004,0.0444228171896146,0.0084212098950392,0.0132266393647392,0.03332384093874167,0.016805728979543688,0.002713171450631566,0.04163006229749015,0.018661589301065925,0.043165040723447234,0.0037002515619151,0.00025304723368477634,0.00031660709966288797,0.0422975728675035,0.024138747406629094,0.022787557180850966,0.000508008767494342,0.0118157330277304,0.0284820099987996,4.3773608797030355e-06,0.0001777453347405,0.0258754924923668,0.0015160030877275998,0.0016554630263234,0.0018233044251898,0.003684844752205,0.026868110972859828,0.0221989739385439,0.0013579636240577209,0.0042591618144482,0.002626129760963515,0.009194750350002598,0.0020990588507659,0.0500278453429261,0.0138520970455838,0.087156364503397,0.6136566725861893,0.0239762142698532,0.00013466429749824557,0.009296131833568448,0.16065917372229876,0.016392468476193998,0.0637751429453188,0.020888614065535466,0.012480113232460484,0.0186346293667756,0.013494812456426707,0.0010656152320424736,0.023081199346865002,0.0201843495627965,0.028207317055082122,0.010260095969658422,0.019486311690107457,0.004154929901995616,0.0010377641636587936,0.03554440997663018,0.00802470890855983,0.0007337886714290777,0.0083612774419601
FADH2,-3.557433645995367e-07,-0.0001401112632424999,0.000765522453108701,0.0010221722239605001,-1.6249430979985505e-07,-0.00010257702881000003,-1.3410139540048077e-07,-1.1434245919994708e-07,-1.098234076995358e-07,-1.391782587999938e-07,-1.5562029649998383e-07,0.0,-4.2592678593300626e-05,-1.9414395149982763e-07,0.0008949171419134179,0.0,-1.374489475001496e-07,-1.7749052600053716e-07,-1.6004189930078627e-07,-1.228403666365e-07,-1.350136500631573e-07,0.0,6.319372975391313e-07,6.964121124419451e-07,-7.527212494840008e-05,-7.162764239389968e-05,0.0,0.0,-1.8595209565794372e-05,6.472918243662085e-07,2.416333443837864e-06,1.060821770555026e-06,6.552103494275596e-07,-2.106010412850079e-05,-0.00039799715330600003,7.926149751381168e-07,-1.9132397991420083e-05,0.0,6.934280194527409e-07,6.560047825995841e-07,-1.270087081420136e-07,-1.912242274994952e-07,-2.6459636190065416e-07,-2.3530992703833717e-07,-2.0800374070001934e-07,0.0019272605759367983,-1.3438431029988776e-07,-1.3271077230008442e-07,-1.504994606999887e-07,-2.4424834700002146e-07,-1.0514850162766777e-07,-3.2443025600042974e-07,-3.142486342207212e-07,-1.6598913759983958e-07,-1.3591652981466017e-07,-2.343405775965506e-07,-1.0019580149985344e-07,-2.3076798520010877e-07,0.0,-1.5051650559955165e-07,-0.00024447315215809975,-2.8890865559974555e-07,-1.637004224455646e-07,9.095825271154129e-07,3.138233248801479e-06,-1.0324134659678297e-07,0.0,6.175898558287429e-07,8.221764882070104e-07,0.0,0.0002706839628529058,6.411353652637812e-07,6.301125222256398e-07,0.0,7.917856667261081e-07,1.0605587394026117e-06,-6.97280673897481e-05,8.000781046965777e-07,1.2128852906319061e-06,-2.2897169074935497e-05,7.720252641393172e-07,1.8509266595913126e-06,0.0
FMN,0.19938924790308787,0.0081195632195913,0.2637890182759085,0.0028721601919456997,0.0222942374325103,0.004898314168979101,0.0274011493825609,0.0079406383658135,0.0403666753306309,0.0084391667290123,0.0037573842031604996,0.0240447790838318,0.12301341181073171,0.021576863668481397,0.0015184157218901106,3.673674526552222e-05,0.0137637223809162,0.06335157421530921,0.0344056681706768,2.2456935713970358e-07,2.5216004190023317e-07,0.1856718004058106,0.25375337382842283,0.043606673532861503,0.030520481470336997,0.09720369445176098,0.05421107111063841,0.08284808220517921,0.0009858618590720002,0.11446386284405491,9.600537206755455e-06,0.0976732475420015,0.1306331402813014,0.28851948996722326,0.0156294954414817,0.0003158543234816738,2.2049306780752384e-05,0.10255796672647609,0.1631750723578471,0.14707222643741522,2.371188716865559e-07,0.040531350200538704,0.18011080029688742,4.059432144334306e-07,0.0012222779215923,0.1924038307664134,0.008573599100014,0.011574707394287601,0.012746142701969802,0.023565632829365003,1.0514850162766777e-07,0.1524736389060126,5.332178578955171e-07,0.013970943190016601,0.0002588429249220113,3.99529897299918e-07,0.0106420598038204,0.1925027206235421,0.0708208185823565,0.153444161875547,0.021864778695454702,0.16779759253153081,2.877525329305525e-07,0.053343995991426196,1.1900273974004087e-05,0.10947938485099701,0.059610666998309,0.11758508604063289,0.0705220524413972,0.1304006394667935,0.09318625255481272,1.5974559089038917e-05,0.160977782468352,0.1210136414211431,0.19230861837612642,0.061752609274791204,0.13543885342027578,3.1181819765931233e-06,4.780869991550192e-06,0.2474431158174654,0.0354938694043272,7.516182546284714e-06,0.056203412320570904
